roi,n,n_HC,n_AVH-,n_AVH+,diff_AVHneg_minus_AVHpos,se,t_stat,df,p_value,d_adj,d_adj_ci_lo,d_adj_ci_hi,contrast,sample,p_fdr_within_contrast
R_STG_anterior,69,24,22,23,0.01614245258024398,0.02819046227622434,0.5726210667307298,62.0,0.5689721072366305,0.1785262169308287,-0.4325434860791849,0.7895959199408423,speech_vs_reversed,full_n69,0.7531061684452942
R_MTG,69,24,22,23,-0.004904310158097483,0.03583763948808518,-0.13684802426030326,62.0,0.8915943405165564,-0.04266514364400544,-0.6537348466540192,0.5684045593660082,speech_vs_reversed,full_n69,0.8915943405165564
R_IFG,69,24,22,23,0.027876212841351982,0.028252404846357326,0.9866846023532807,62.0,0.3276322985810293,0.3076189116962106,-0.3034507913138031,0.9186886147062242,speech_vs_reversed,full_n69,0.7531061684452942
L_Heschl,69,24,22,23,0.017251631795720694,0.04319230675543161,0.3994144580747873,62.0,0.6909604256243914,0.12452554809880911,-0.48654415491120456,0.7355952511088227,speech_vs_reversed,full_n69,0.7537750097720634
R_Heschl,69,24,22,23,0.0432140825468212,0.035714049617454335,1.2100023102869133,62.0,0.2308712102692846,0.37724273081043597,-0.2338269721995776,0.9883124338204495,speech_vs_reversed,full_n69,0.7531061684452942
L_STG_posterior,69,24,22,23,0.03033133368560872,0.04372289350344814,0.6937174385134571,62.0,0.49045041234096576,0.21628046383943145,-0.3947892391705822,0.8273501668494451,words_vs_sentences,full_n69,0.6858440498663096
L_STG_anterior,69,24,22,23,0.025149877664013665,0.038350276870586404,0.6557939007554577,62.0,0.5143830373997322,0.20445703274000807,-0.40661267027000547,0.8155267357500217,words_vs_sentences,full_n69,0.6858440498663096
L_MTG,69,24,22,23,0.09024906002757248,0.044942949747816596,2.008080478339251,62.0,0.04899667740771934,0.6260597660811082,0.014990063071094736,1.2371294690911216,words_vs_sentences,full_n69,0.5879601288926322
L_IFG_triangularis,69,24,22,23,-0.0341636035688091,0.0380873572668193,-0.8969801535317214,62.0,0.3731993436850845,-0.279651732665564,-0.8907214356755776,0.3314179703444496,words_vs_sentences,full_n69,0.6858440498663096
L_IFG_opercularis,69,24,22,23,0.008632246651017014,0.033583082012046905,0.25704152608508235,62.0,0.7979978408047409,0.08013790255410812,-0.5309318004559054,0.6912076055641216,words_vs_sentences,full_n69,0.8705430990597174
L_STS,69,24,22,23,0.06253835376580293,0.03727950326984377,1.677553300888309,62.0,0.09846920733959774,0.523011223141473,-0.0880584798685407,1.1340809261514866,words_vs_sentences,full_n69,0.5908152440375865
R_STG_posterior,69,24,22,23,-0.016743421046655157,0.04161471538439175,-0.4023437597012868,62.0,0.688814871381234,-0.12543881721867225,-0.7365085202286858,0.4856308857913413,words_vs_sentences,full_n69,0.8265778456574807
